acc,bearing,speed,azimuth,lon,mag,time,lat,sensor,accuracy
"[0.68040466, 3.520935, 8.727539]",0,0,43.8598747253418,2.1083634,"[-14.370728, 12.19635, -7.0144653]",2014-08-08 06:47:06 +0200,41.3589159,network,1224
"[1.030304, 2.2808685, 9.217361]",0,0,57.095314025878906,2.1083634,"[-25.526428, 12.185669, -12.626648]",2014-08-08 06:47:25 +0200,41.3589159,network,1224
"[-0.35494995, 0.4985199, 9.6462555]",0,0,50.70652389526367,2.1083634,"[-23.243713, 18.759155, -14.794922]",2014-08-08 06:47:45 +0200,41.3589159,network,1224
"[-0.24240112, 0.4021454, 9.559967]",0,0,48.0067138671875,2.1083634,"[-21.440125, 18.896484, -22.782898]",2014-08-08 06:48:05 +0200,41.3589159,network,1224
"[0.48649597, 0.58576965, 9.610764]",0,0,38.85369873046875,2.1120517,"[-8.679199, 7.6782227, -24.867249]",2014-08-08 06:48:26 +0200,41.3590493,network,1224
"[0.56307983, 0.35212708, 9.781082]",0,0,60.31330871582031,2.1120517,"[-34.0744, 17.404175, -28.121948]",2014-08-08 06:48:46 +0200,41.3590493,network,1224
"[0.22846985, 0.39846802, 9.638382]",0,0,58.45833206176758,2.1157402,"[-53.131104, 31.018066, -27.928162]",2014-08-08 06:49:07 +0200,41.3591828,network,1519
"[0.20448303, 0.43792725, 9.75116]",0,0,36.933895111083984,2.1157402,"[-11.930847, 15.077209, -10.917664]",2014-08-08 06:49:31 +0200,41.3591828,network,1519
"[0.2055664, 0.9845276, 9.625458]",0,0,57.422760009765625,2.1157402,"[-30.584717, 15.45105, -35.551453]",2014-08-08 06:49:51 +0200,41.3591828,network,1519
"[0.28811646, 0.038726807, 9.219254]",0,0,84.5277099609375,2.1115032,"[-55.7724, 5.204773, -17.860413]",2014-08-08 06:51:18 +0200,41.3675943,network,1780
"[0.1615448, 0.0076293945, 9.6102295]",0,0,66.68777465820312,2.1115032,"[-24.88556, 10.507202, -26.712036]",2014-08-08 06:51:36 +0200,41.3675943,network,1780
"[-0.21044922, 0.197052, 9.539276]",0,0,63.653621673583984,2.1115032,"[-33.673096, 16.275024, -42.793274]",2014-08-08 06:51:56 +0200,41.3675943,network,1780
"[-0.5441284, 0.019226074, 9.578934]",0,0,68.8172607421875,2.1115032,"[-51.130676, 19.955444, -8.355713]",2014-08-08 06:52:14 +0200,41.3675943,network,1780
"[-0.21679688, 0.65908813, 9.640106]",0,0,68.33228302001953,2.1115032,"[-39.282227, 14.764404, -15.74707]",2014-08-08 06:52:54 +0200,41.3675943,network,1780
"[-0.5322113, 0.84010315, 9.440338]",0,0,328.79345703125,2.1413154,"[3.1799316, 5.6106567, 2.005005]",2014-08-08 06:53:15 +0200,41.3807664,network,3461
"[-0.38763428, 0.3957672, 9.579437]",0,0,68.39212036132812,2.1413154,"[-59.654236, 22.77832, -37.683105]",2014-08-08 06:53:36 +0200,41.3807664,network,3461
"[-0.2940979, 1.0871887, 9.516235]",0,0,67.35897827148438,2.1487684,"[-43.38379, 13.925171, -43.80951]",2014-08-08 06:54:01 +0200,41.3840594,network,3605
"[-0.05014038, 0.08621216, 9.596924]",0,0,32.04548263549805,2.1363467,"[-4.246521, 6.768799, -24.27063]",2014-08-08 06:54:27 +0200,41.378571,network,3205
"[0.46928406, 0.34176636, 9.587845]",0,0,293.4948425292969,2.1115032,"[1.5151978, 0.27160645, -27.233887]",2014-08-08 06:54:47 +0200,41.3675943,network,1780
"[0.13806152, 0.07106018, 9.6601715]",0,0,47.96723937988281,2.1115032,"[-16.220093, 14.022827, -29.441833]",2014-08-08 06:55:08 +0200,41.3675943,network,1780
"[0.17164612, 0.67689514, 9.597809]",0,0,343.5262451171875,2.1115032,"[2.1499634, 6.9839478, -30.955505]",2014-08-08 06:55:28 +0200,41.3675943,network,1780
"[-0.08911133, 0.53697205, 9.571381]",0,0,54.54145812988281,2.1115032,"[-26.802063, 17.643738, -30.085754]",2014-08-08 06:55:48 +0200,41.3675943,network,1780
"[0.4320221, 0.70047, 9.413208]",0,0,50.551612854003906,2.1115032,"[-24.357605, 17.074585, -26.039124]",2014-08-08 06:56:14 +0200,41.3675943,network,1780
"[0.20217896, 0.2823639, 9.589951]",0,0,325.580078125,2.1115032,"[3.1402588, 4.6173096, -23.518372]",2014-08-08 06:56:34 +0200,41.3675943,network,1780
"[0.4803772, -0.016983032, 9.629684]",0,0,25.234704971313477,2.1115032,"[-11.070251, 20.889282, -24.732971]",2014-08-08 06:56:54 +0200,41.3675943,network,1780
"[-0.09611511, 0.8973999, 9.6462555]",0,0,359.6947937011719,2.1770071,"[-0.032043457, 21.118164, 13.775635]",2014-08-08 06:57:11 +0200,41.4053829,network,4592
"[0.169281, 0.35603333, 9.713226]",0,0,327.161376953125,2.1606311,"[9.498596, 14.299011, -44.859314]",2014-08-08 06:57:31 +0200,41.3959357,network,5166
"[-0.1149292, 0.4813385, 9.637039]",0,0,328.2344970703125,2.2097591,"[10.284424, 14.659119, -28.367615]",2014-08-08 06:57:51 +0200,41.4242772,network,1808
"[-0.333313, 0.5229187, 9.6870575]",0,0,348.7500305175781,2.2097591,"[4.382324, 15.739441, -27.760315]",2014-08-08 06:58:11 +0200,41.4242772,network,1808
"[-0.6764984, 0.46414185, 9.183853]",0,0,23.67350959777832,2.2063932,"[-4.005432, 13.319397, -35.585022]",2014-08-08 06:58:32 +0200,41.4246243,network,1808
"[-0.50823975, 0.3540039, 9.748703]",0,0,15.15758991241455,2.2030274,"[-2.3132324, 12.477112, -25.238037]",2014-08-08 06:58:51 +0200,41.4249713,network,1855
"[0.013916016, 0.59033203, 9.757416]",0,0,353.02630615234375,2.1883768,"[1.6143799, 11.981201, -25.424194]",2014-08-08 06:59:12 +0200,41.4066902,network,33
"[-0.3287506, -0.011779785, 9.687164]",0,0,40.470096588134766,2.1883759,"[-12.957764, 16.253662, -26.246643]",2014-08-08 06:59:31 +0200,41.4066885,network,40.5
"[-0.6230774, 0.5922394, 9.603653]",0,0,22.896331787109375,2.1883755,"[-4.9957275, 14.259338, -26.18103]",2014-08-08 06:59:51 +0200,41.4066885,network,40.5
"[0.10282898, 0.40950012, 9.389038]",0,0,328.2650451660156,2.1883755,"[7.1289063, 11.274719, -10.272217]",2014-08-08 07:00:11 +0200,41.4066885,network,40.5
"[-0.47558594, 0.60943604, 9.639374]",0,0,272.95391845703125,2.1883755,"[42.453003, 0.6713867, -21.165466]",2014-08-08 07:00:31 +0200,41.4066885,network,40.5
"[0.20960999, 0.34706116, 9.484558]",0,0,302.9552001953125,2.1883755,"[21.377563, 13.163757, -32.30133]",2014-08-08 07:00:51 +0200,41.4066885,network,40.5
"[0.17732239, -0.072052, 9.483139]",4.599999904632568,14.508618354797363,285.66534423828125,2.19269496,"[37.687683, 10.9313965, -28.76892]",2014-08-08 07:01:06 +0200,41.41748381,gps,13
"[0.5940399, -0.4393921, 9.835678]",4,14.258769035339355,316.026123046875,2.19279786,"[15.70282, 19.515991, -30.787659]",2014-08-08 07:01:11 +0200,41.41815074,gps,5
"[1.1847687, -0.35794067, 9.535919]",0,0,358.78778076171875,2.1952181,"[-3.0014038, 21.061707, -27.592468]",2014-08-08 07:01:14 +0200,41.4181591,network,40.5
"[0.8330078, -0.2959442, 9.826645]",6.5,14.508618354797363,12.823041915893555,2.19287181,"[-7.635498, 22.605896, -31.796265]",2014-08-08 07:01:16 +0200,41.41880307,gps,4
"[0.91130066, -0.04197693, 9.580536]",6.400000095367432,15.508062362670898,33.04314041137695,2.19295642,"[-26.521301, 38.056946, -18.006897]",2014-08-08 07:01:21 +0200,41.41947474,gps,4
"[0.91130066, -0.04197693, 9.580536]",13.199999809265137,17.00735092163086,33.04314041137695,2.19312092,"[-26.521301, 38.056946, -18.006897]",2014-08-08 07:01:26 +0200,41.42020909,gps,3
"[0.91130066, -0.04197693, 9.580536]",13.600000381469727,16.007810592651367,33.04314041137695,2.19337178,"[-26.521301, 38.056946, -18.006897]",2014-08-08 07:01:31 +0200,41.42093718,gps,3
"[0.44752502, -0.3610382, 9.746002]",0,0,39.74163055419922,2.1961957,"[-29.611206, 34.96704, -37.513733]",2014-08-08 07:01:35 +0200,41.4222917,network,55.5
"[0.14533997, -0.29118347, 9.545303]",13.600000381469727,15.7579345703125,49.09291076660156,2.1935993,"[-25.447083, 22.836304, -44.40918]",2014-08-08 07:01:36 +0200,41.42164425,gps,3
"[0.39572144, -0.21923828, 9.550156]",13.5,16.007810592651367,30.50416374206543,2.19379916,"[-11.985779, 19.552612, -16.699219]",2014-08-08 07:01:41 +0200,41.42233334,gps,4
"[0.39572144, -0.21923828, 9.550156]",13.699999809265137,16.007810592651367,30.50416374206543,2.19428158,"[-11.985779, 19.552612, -16.699219]",2014-08-08 07:01:51 +0200,41.42373752,gps,4
"[0.13233948, -0.3201294, 9.845428]",0,0,21.683443069458008,2.1961957,"[-11.479187, 28.851318, -27.877808]",2014-08-08 07:01:54 +0200,41.4222917,network,55.5
"[0.47624207, -0.33345032, 9.383591]",17.399999618530273,16.2576904296875,18.311487197875977,2.19456285,"[-11.245728, 29.975891, -33.97827]",2014-08-08 07:01:56 +0200,41.42443497,gps,3
"[0.47624207, -0.33345032, 9.383591]",29.399999618530273,16.757461547851562,18.311487197875977,2.19498264,"[-11.245728, 29.975891, -33.97827]",2014-08-08 07:02:01 +0200,41.42512637,gps,4
"[0.47624207, -0.33345032, 9.383591]",30,16.007810592651367,18.311487197875977,2.1954876,"[-11.245728, 29.975891, -33.97827]",2014-08-08 07:02:06 +0200,41.42575226,gps,4
"[0.47624207, -0.33345032, 9.383591]",20.100000381469727,15.7579345703125,18.311487197875977,2.19589588,"[-11.245728, 29.975891, -33.97827]",2014-08-08 07:02:11 +0200,41.42640155,gps,6
"[0.4194641, -0.5462494, 9.64473]",0,0,21.545183181762695,2.1961957,"[-10.115051, 24.023438, -30.49469]",2014-08-08 07:02:15 +0200,41.4222917,network,55.5
"[0.48614502, -0.6021271, 9.7738495]",19.100000381469727,15.508062362670898,23.652389526367188,2.19619404,"[-8.866882, 18.72406, -29.917908]",2014-08-08 07:02:16 +0200,41.42708274,gps,6
"[0.08773804, -0.4430542, 9.366211]",18.899999618530273,16.007810592651367,35.06308364868164,2.19649364,"[-16.563416, 24.665833, -30.451965]",2014-08-08 07:02:21 +0200,41.42774486,gps,5
"[0.08773804, -0.4430542, 9.366211]",19.600000381469727,15.508062362670898,35.06308364868164,2.1968177,"[-16.563416, 24.665833, -30.451965]",2014-08-08 07:02:26 +0200,41.42842483,gps,3
"[0.08773804, -0.4430542, 9.366211]",29.299999237060547,15.508062362670898,35.06308364868164,2.19719098,"[-16.563416, 24.665833, -30.451965]",2014-08-08 07:02:31 +0200,41.42904903,gps,4
"[-0.2544403, -0.3131714, 9.414612]",0,0,24.558006286621094,2.1961957,"[-6.4346313, 16.596985, -27.256775]",2014-08-08 07:02:33 +0200,41.4222917,network,55.5
"[1.3517761, -0.61151123, 9.483963]",38.20000076293945,15.7579345703125,22.32672119140625,2.19773354,"[-11.413574, 18.829346, -31.460571]",2014-08-08 07:02:36 +0200,41.42962905,gps,4
"[0.8807068, -0.5552063, 9.592819]",56.20000076293945,16.007810592651367,29.3221378326416,2.19845553,"[-9.298706, 13.279724, -31.069946]",2014-08-08 07:02:41 +0200,41.43006809,gps,4
"[0.8807068, -0.5552063, 9.592819]",76.69999694824219,15.7579345703125,29.3221378326416,2.19933799,"[-9.298706, 13.279724, -31.069946]",2014-08-08 07:02:46 +0200,41.43033218,gps,4
"[0.8807068, -0.5552063, 9.592819]",94.5,15.7579345703125,29.3221378326416,2.20026183,"[-9.298706, 13.279724, -31.069946]",2014-08-08 07:02:51 +0200,41.43034349,gps,5
"[1.3270569, -0.5781555, 9.774521]",0,0,200.80419921875,2.1996322,"[0.4333496, -11.21521, -33.98285]",2014-08-08 07:02:54 +0200,41.4274437,network,829
"[0.88830566, -0.47714233, 9.255386]",101.19999694824219,15.7579345703125,172.52621459960938,2.20118658,"[-4.449463, -8.94165, -31.837463]",2014-08-08 07:02:56 +0200,41.43024078,gps,4
"[0.88830566, -0.47714233, 9.255386]",113.4000015258789,15.7579345703125,172.52621459960938,2.20205444,"[-4.449463, -8.94165, -31.837463]",2014-08-08 07:03:01 +0200,41.42999372,gps,3
"[0.88830566, -0.47714233, 9.255386]",116.0999984741211,15.508062362670898,172.52621459960938,2.20290089,"[-4.449463, -8.94165, -31.837463]",2014-08-08 07:03:06 +0200,41.42969399,gps,3
"[0.88830566, -0.47714233, 9.255386]",121.4000015258789,15.258194923400879,172.52621459960938,2.20372165,"[-4.449463, -8.94165, -31.837463]",2014-08-08 07:03:11 +0200,41.42936569,gps,4
"[0.3350067, 0.08520508, 9.606033]",122.5,15.508062362670898,118.03456115722656,2.20529572,"[-24.461365, -12.759399, -27.424622]",2014-08-08 07:03:21 +0200,41.42860675,gps,4
"[0.3350067, 0.08520508, 9.606033]",122.4000015258789,15.508062362670898,118.03456115722656,2.20608585,"[-24.461365, -12.759399, -27.424622]",2014-08-08 07:03:26 +0200,41.42824838,gps,4
"[0.3350067, 0.08520508, 9.606033]",122.80000305175781,15.508062362670898,118.03456115722656,2.20687505,"[-24.461365, -12.759399, -27.424622]",2014-08-08 07:03:31 +0200,41.42787426,gps,5
"[0.4873047, 0.08882141, 9.681641]",0,0,176.19117736816406,2.2030274,"[-3.0975342, -25.541687, -28.057861]",2014-08-08 07:03:31 +0200,41.4249713,network,1855
"[0.3252716, 0.16304016, 9.601822]",123.5999984741211,15.508062362670898,169.89389038085938,2.20767546,"[-5.232239, -24.180603, -29.85382]",2014-08-08 07:03:36 +0200,41.42753453,gps,5
"[0.23803711, 0.15324402, 9.572296]",121.80000305175781,15.508062362670898,168.74485778808594,2.20922799,"[-5.2337646, -23.609924, -24.665833]",2014-08-08 07:03:46 +0200,41.42677121,gps,5
"[0.23803711, 0.15324402, 9.572296]",123,15.7579345703125,168.74485778808594,2.2100226,"[-5.2337646, -23.609924, -24.665833]",2014-08-08 07:03:51 +0200,41.42640771,gps,6
"[0.67333984, 0.03265381, 9.69519]",0,0,115.89540100097656,2.2030274,"[-30.812073, -13.961792, -31.964111]",2014-08-08 07:03:54 +0200,41.4249713,network,1855
"[0.54655457, 0.06529236, 9.596588]",122.80000305175781,16.2576904296875,115.50508117675781,2.21084475,"[-30.641174, -14.019775, -28.858948]",2014-08-08 07:03:56 +0200,41.42597075,gps,8
"[0.54655457, 0.06529236, 9.596588]",122.80000305175781,16.757461547851562,115.50508117675781,2.21171083,"[-30.641174, -14.019775, -28.858948]",2014-08-08 07:04:01 +0200,41.42562641,gps,5
"[0.54655457, 0.06529236, 9.596588]",122.30000305175781,16.757461547851562,115.50508117675781,2.21255583,"[-30.641174, -14.019775, -28.858948]",2014-08-08 07:04:06 +0200,41.4252185,gps,5
"[0.54655457, 0.06529236, 9.596588]",122.5999984741211,16.5075740814209,115.50508117675781,2.21337995,"[-30.641174, -14.019775, -28.858948]",2014-08-08 07:04:11 +0200,41.42479754,gps,7
"[0.48529053, 0.016021729, 9.655762]",0,0,116.87299346923828,2.208269,"[-21.607971, -10.133362, -33.81653]",2014-08-08 07:04:13 +0200,41.4257143,network,814
"[0.37979126, -0.0076446533, 9.837875]",122.5,16.757461547851562,126.97161865234375,2.21421685,"[-18.795776, -13.2751465, -28.938293]",2014-08-08 07:04:16 +0200,41.42439487,gps,4
"[0.48387146, -0.060028076, 9.677734]",122.0999984741211,16.757461547851562,188.82835388183594,2.21503349,"[1.927185, -23.94867, -36.643982]",2014-08-08 07:04:21 +0200,41.42398232,gps,3
"[0.48387146, -0.060028076, 9.677734]",122.0999984741211,16.5075740814209,188.82835388183594,2.21589411,"[1.927185, -23.94867, -36.643982]",2014-08-08 07:04:26 +0200,41.42356483,gps,4
"[0.48387146, -0.060028076, 9.677734]",122.19999694824219,16.5075740814209,188.82835388183594,2.21674892,"[1.927185, -23.94867, -36.643982]",2014-08-08 07:04:31 +0200,41.42317933,gps,5
"[0.20832825, -0.12986755, 9.790741]",0,0,96.37210083007812,2.2108898,"[-44.822693, -4.483032, -32.569885]",2014-08-08 07:04:31 +0200,41.4260858,network,814
"[0.20832825, -0.12986755, 9.790741]",122.69999694824219,16.5075740814209,96.37210083007812,2.21760169,"[-44.822693, -4.483032, -32.569885]",2014-08-08 07:04:36 +0200,41.42277793,gps,8
"[0.20832825, -0.12986755, 9.790741]",119.80000305175781,16.757461547851562,96.37210083007812,2.21846995,"[-44.822693, -4.483032, -32.569885]",2014-08-08 07:04:41 +0200,41.42239097,gps,8
"[0.20832825, -0.12986755, 9.790741]",121.4000015258789,16.5075740814209,96.37210083007812,2.21929746,"[-44.822693, -4.483032, -32.569885]",2014-08-08 07:04:46 +0200,41.4219789,gps,5
"[0.20832825, -0.12986755, 9.790741]",121.69999694824219,16.5075740814209,96.37210083007812,2.22013374,"[-44.822693, -4.483032, -32.569885]",2014-08-08 07:04:51 +0200,41.42156155,gps,4
"[0.055862427, -0.015853882, 9.520004]",0,0,107.18511199951172,2.2073953,"[-34.025574, -10.406494, -33.3313]",2014-08-08 07:04:54 +0200,41.4255905,network,814
"[0.10090637, -0.0079956055, 9.561371]",122.9000015258789,16.5075740814209,108.793212890625,2.22095169,"[-33.26111, -11.172485, -32.79724]",2014-08-08 07:04:56 +0200,41.42115468,gps,5
"[0.10090637, -0.0079956055, 9.561371]",122.30000305175781,16.5075740814209,108.793212890625,2.22178619,"[-33.26111, -11.172485, -32.79724]",2014-08-08 07:05:01 +0200,41.42077158,gps,6
"[0.10090637, -0.0079956055, 9.561371]",121.5999984741211,16.757461547851562,108.793212890625,2.22264044,"[-33.26111, -11.172485, -32.79724]",2014-08-08 07:05:06 +0200,41.42037674,gps,4
"[0.10090637, -0.0079956055, 9.561371]",112.5,16.757461547851562,108.793212890625,2.22352879,"[-33.26111, -11.172485, -32.79724]",2014-08-08 07:05:11 +0200,41.42004018,gps,3
"[0.09336853, -0.029769897, 9.667404]",0,0,111.25599670410156,2.2105957,"[-24.131775, -9.236145, -21.940613]",2014-08-08 07:05:12 +0200,41.423931,network,769
"[-0.39923096, -0.0662384, 9.585892]",100.69999694824219,17.257244110107422,90.29165649414062,2.22451833,"[-31.173706, -0.024414063, -21.401978]",2014-08-08 07:05:16 +0200,41.41984124,gps,6
"[-0.00970459, -0.021224976, 9.44751]",87.9000015258789,17.257244110107422,87.27810668945312,2.22549728,"[-26.521301, 1.3183594, -25.07019]",2014-08-08 07:05:21 +0200,41.41984371,gps,7
"[-0.00970459, -0.021224976, 9.44751]",66,16.2576904296875,87.27810668945312,2.2264332,"[-26.521301, 1.3183594, -25.07019]",2014-08-08 07:05:26 +0200,41.42008823,gps,5
"[-0.00970459, -0.021224976, 9.44751]",49.599998474121094,16.007810592651367,87.27810668945312,2.22722349,"[-26.521301, 1.3183594, -25.07019]",2014-08-08 07:05:31 +0200,41.42053313,gps,4
"[0.074645996, 0.022705078, 9.627121]",0,0,44.15878677368164,2.2143799,"[-18.051147, 18.313599, -26.559448]",2014-08-08 07:05:31 +0200,41.4234109,network,826
"[0.074645996, 0.022705078, 9.627121]",36.400001525878906,16.007810592651367,44.15878677368164,2.22783514,"[-18.051147, 18.313599, -26.559448]",2014-08-08 07:05:36 +0200,41.42108375,gps,5
"[0.074645996, 0.022705078, 9.627121]",31.399999618530273,15.008331298828125,44.15878677368164,2.22828991,"[-18.051147, 18.313599, -26.559448]",2014-08-08 07:05:41 +0200,41.42167515,gps,4
"[0.074645996, 0.022705078, 9.627121]",32.20000076293945,13.259430885314941,44.15878677368164,2.22870281,"[-18.051147, 18.313599, -26.559448]",2014-08-08 07:05:46 +0200,41.42220005,gps,5
"[0.074645996, 0.022705078, 9.627121]",32.099998474121094,11.011357307434082,44.15878677368164,2.22907728,"[-18.051147, 18.313599, -26.559448]",2014-08-08 07:05:51 +0200,41.42265483,gps,5
"[0.074645996, 0.022705078, 9.627121]",32,9.51314926147461,44.15878677368164,2.22940609,"[-18.051147, 18.313599, -26.559448]",2014-08-08 07:05:56 +0200,41.4230389,gps,6
"[0.074645996, 0.022705078, 9.627121]",33.099998474121094,7.766112327575684,44.15878677368164,2.22970165,"[-18.051147, 18.313599, -26.559448]",2014-08-08 07:06:01 +0200,41.42334981,gps,11
"[-0.71513367, -0.43391418, 9.667572]",34.20000076293945,4.279310703277588,284.644287109375,2.22983961,"[25.842285, 7.6705933, -33.309937]",2014-08-08 07:06:06 +0200,41.42350077,gps,7
"[-0.5343628, -0.22572327, 9.619141]",0,0,309.3109436035156,2.2124878,"[11.09314, 8.39386, -31.414795]",2014-08-08 07:06:09 +0200,41.423671,network,826
"[-0.6008606, -0.16085815, 9.596649]",37.900001525878906,1.5811388492584229,46.600929260253906,2.22989842,"[-15.87677, 17.456055, -32.80487]",2014-08-08 07:06:11 +0200,41.42360334,gps,5
"[0.24780273, -0.23121643, 9.436523]",0,0.5,42.21115493774414,2.22992899,"[-16.563416, 18.1427, -28.433228]",2014-08-08 07:06:21 +0200,41.42366875,gps,6
"[-0.56300354, 0.18867493, 9.574661]",0,0.5,356.82208251953125,2.22993582,"[2.4475098, 13.407898, -28.413391]",2014-08-08 07:06:26 +0200,41.42367721,gps,5
"[-0.6735382, 0.34306335, 9.542694]",0,0,351.1705322265625,2.2146084,"[3.829956, 11.463928, -26.84784]",2014-08-08 07:06:28 +0200,41.4253911,network,1159
"[-0.7648163, 0.49942017, 9.486603]",0,0.5,3.1227877140045166,2.22993699,"[1.4633179, 12.477112, -27.592468]",2014-08-08 07:06:36 +0200,41.42367593,gps,5
"[-0.7648163, 0.49942017, 9.486603]",0,0.5,3.1227877140045166,2.229937,"[1.4633179, 12.477112, -27.592468]",2014-08-08 07:06:41 +0200,41.42367616,gps,9
"[-0.8796234, 0.59568787, 9.557388]",0,0.5,307.9557189941406,2.22993686,"[15.368652, 8.528137, -25.07019]",2014-08-08 07:06:46 +0200,41.42367641,gps,9
"[-0.82836914, 0.5895386, 9.500992]",0,0,309.3599853515625,2.2132237,"[14.477539, 8.280945, -26.278687]",2014-08-08 07:06:47 +0200,41.4249472,network,1019
"[-0.86338806, 0.59654236, 9.553207]",0,0.5,291.5401306152344,2.22993614,"[21.659851, 6.0440063, -24.258423]",2014-08-08 07:06:56 +0200,41.42367644,gps,10
"[-0.86338806, 0.59654236, 9.553207]",0,0.5,291.5401306152344,2.2299361,"[21.659851, 6.0440063, -24.258423]",2014-08-08 07:07:01 +0200,41.42367675,gps,10
"[-0.8651886, 0.6306305, 9.540543]",0,0.5,304.1581115722656,2.2299362,"[15.843201, 7.865906, -21.809387]",2014-08-08 07:07:06 +0200,41.42367674,gps,9
"[-0.8260498, 0.63690186, 9.464935]",0,0,306.7976379394531,2.2132237,"[13.505554, 6.991577, -22.859192]",2014-08-08 07:07:08 +0200,41.4249472,network,1019
"[-0.87924194, 0.6336975, 9.539352]",0,0.5,308.564453125,2.22993639,"[13.995361, 7.8414917, -23.051453]",2014-08-08 07:07:16 +0200,41.42367689,gps,12
"[-0.87924194, 0.6336975, 9.539352]",0,0.5,308.564453125,2.22993653,"[13.995361, 7.8414917, -23.051453]",2014-08-08 07:07:21 +0200,41.42367702,gps,5
"[-0.87924194, 0.6336975, 9.539352]",0,0,308.564453125,2.2200213,"[13.995361, 7.8414917, -23.051453]",2014-08-08 07:07:26 +0200,41.4249311,network,1217
"[-0.87924194, 0.6336975, 9.539352]",32.400001525878906,5.522680282592773,308.564453125,2.23004798,"[13.995361, 7.8414917, -23.051453]",2014-08-08 07:07:26 +0200,41.42380538,gps,4
"[-0.87924194, 0.6336975, 9.539352]",34,15.508062362670898,308.564453125,2.23089944,"[13.995361, 7.8414917, -23.051453]",2014-08-08 07:07:36 +0200,41.42474715,gps,6
"[-0.87924194, 0.6336975, 9.539352]",32.5,19.50640869140625,308.564453125,2.23149779,"[13.995361, 7.8414917, -23.051453]",2014-08-08 07:07:41 +0200,41.42545274,gps,4
"[-0.87924194, 0.6336975, 9.539352]",0,0,308.564453125,2.2211752,"[13.995361, 7.8414917, -23.051453]",2014-08-08 07:07:46 +0200,41.425301,network,1010
"[-0.87924194, 0.6336975, 9.539352]",32,22.7554931640625,308.564453125,2.23218735,"[13.995361, 7.8414917, -23.051453]",2014-08-08 07:07:46 +0200,41.42627202,gps,4
"[-0.87924194, 0.6336975, 9.539352]",32.29999923706055,23.75526237487793,308.564453125,2.23371351,"[13.995361, 7.8414917, -23.051453]",2014-08-08 07:07:56 +0200,41.4281059,gps,4
"[-0.87924194, 0.6336975, 9.539352]",31.5,23.75526237487793,308.564453125,2.23445142,"[13.995361, 7.8414917, -23.051453]",2014-08-08 07:08:01 +0200,41.4290041,gps,5
"[-0.4409485, 0.22190857, 9.619965]",32.20000076293945,23.50531768798828,59.53019332885742,2.23514775,"[-47.424316, 28.04718, -29.9469]",2014-08-08 07:08:06 +0200,41.42992033,gps,6
"[0.05445862, -0.35049438, 9.557266]",0,0,59.374603271484375,2.2030274,"[-58.120728, 35.50415, -31.900024]",2014-08-08 07:08:11 +0200,41.4249713,network,1855
"[-0.34899902, -0.36799622, 9.70903]",33,23.005434036254883,61.060546875,2.2358823,"[-58.880615, 34.280396, -31.204224]",2014-08-08 07:08:11 +0200,41.43083747,gps,8
"[0.2894287, 0.30844116, 9.276337]",31.700000762939453,26.504716873168945,67.6424331665039,2.23754693,"[-116.82434, 47.5235, -8.879089]",2014-08-08 07:08:21 +0200,41.43281982,gps,9
"[-0.54060364, 0.16990662, 9.686356]",31.399999618530273,28.75434684753418,50.19452667236328,2.23847958,"[-24.099731, 20.565796, -16.830444]",2014-08-08 07:08:26 +0200,41.43382691,gps,5
"[-0.5346527, 0.037017822, 9.8450165]",0,0,46.42304611206055,2.2172258,"[-19.418335, 19.207764, -15.756226]",2014-08-08 07:08:27 +0200,41.4290004,network,1517
"[-0.33389282, 0.07336426, 9.504349]",31.600000381469727,28.254425048828125,41.45960998535156,2.24027129,"[-18.966675, 21.91925, -14.3081665]",2014-08-08 07:08:36 +0200,41.43596554,gps,5
"[-0.33389282, 0.07336426, 9.504349]",31.600000381469727,28.254425048828125,41.45960998535156,2.24114299,"[-18.966675, 21.91925, -14.3081665]",2014-08-08 07:08:41 +0200,41.43704402,gps,5
"[-0.33389282, 0.07336426, 9.504349]",0,0,41.45960998535156,2.224325,"[-18.966675, 21.91925, -14.3081665]",2014-08-08 07:08:46 +0200,41.4310149,network,1517
"[-0.63734436, -0.07673645, 10.078278]",32.099998474121094,26.2547607421875,13.51142692565918,2.2419884,"[-1.9302368, 16.687012, -32.084656]",2014-08-08 07:08:46 +0200,41.43806074,gps,4
"[-0.36779785, -0.12220764, 9.612457]",32.599998474121094,22.50555419921875,32.082069396972656,2.24364078,"[-4.5959473, 11.087036, -51.054382]",2014-08-08 07:08:56 +0200,41.43994737,gps,5
"[-0.36779785, -0.12220764, 9.612457]",30.299999237060547,21.505813598632812,32.082069396972656,2.24430903,"[-4.5959473, 11.087036, -51.054382]",2014-08-08 07:09:01 +0200,41.44076934,gps,7
"[-0.36779785, -0.12220764, 9.612457]",31.899999618530273,20.50609588623047,32.082069396972656,2.24494362,"[-4.5959473, 11.087036, -51.054382]",2014-08-08 07:09:06 +0200,41.44150175,gps,8
"[-0.36779785, -0.12220764, 9.612457]",32.79999923706055,17.75704002380371,32.082069396972656,2.24549095,"[-4.5959473, 11.087036, -51.054382]",2014-08-08 07:09:11 +0200,41.44214338,gps,8
"[-0.36779785, -0.12220764, 9.612457]",34.29999923706055,16.007810592651367,32.082069396972656,2.24604212,"[-4.5959473, 11.087036, -51.054382]",2014-08-08 07:09:16 +0200,41.44278972,gps,8
