acc,bearing,speed,azimuth,lon,mag,time,lat,sensor,accuracy
"[0.81565857, 0.5262909, 9.657898]",282.70001220703125,15.5,287.1196594238281,2.20087794,"[41.152954, 8.935547, -138.62152]",2014-08-08 09:18:51 +0200,41.43037036,gps,6
"[1.4172821, 0.5025482, 9.651062]",0,0,282.38287353515625,2.2018384,"[33.094788, 4.7088623, -143.83545]",2014-08-08 09:18:52 +0200,41.429855,network,24
"[0.5589905, 0.39762878, 10.065659]",274.70001220703125,16,294.361328125,2.19996282,"[37.45117, 14.974976, -143.9621]",2014-08-08 09:18:56 +0200,41.43040994,gps,6
"[1.0642395, 0.30734253, 9.419052]",265.1000061035156,17,278.981689453125,2.19897735,"[37.669373, 4.072571, -137.16736]",2014-08-08 09:19:01 +0200,41.43035668,gps,10
"[1.504776, 0.31471252, 9.646149]",248.5,15.5,271.7101745605469,2.19816594,"[43.696594, -2.2872925, -139.25323]",2014-08-08 09:19:06 +0200,41.43002232,gps,12
"[1.1171417, 0.20254517, 9.571518]",216.6999969482422,15.75,263.57330322265625,2.19751122,"[32.49054, -7.89032, -127.69318]",2014-08-08 09:19:11 +0200,41.42948376,gps,4
"[1.8227844, 0.20462036, 10.068558]",0,0,271.31378173828125,2.2018384,"[37.854004, -0.90179443, -121.28754]",2014-08-08 09:19:12 +0200,41.429855,network,24
"[0.618103, 0.26046753, 9.754471]",209.10000610351562,16.25,257.08477783203125,2.19698923,"[36.314392, -13.789368, -134.71375]",2014-08-08 09:19:16 +0200,41.42890206,gps,5
"[1.0637817, 0.040527344, 9.640518]",198,16.25,253.80784606933594,2.19665628,"[23.434448, -11.564636, -133.64563]",2014-08-08 09:19:21 +0200,41.42822438,gps,5
"[1.2659454, 0.164505, 9.464539]",198.6999969482422,16.25,261.46923828125,2.19635875,"[24.382019, -8.210754, -125.54779]",2014-08-08 09:19:26 +0200,41.42753355,gps,5
"[1.0102234, 0.1643982, 9.2074585]",199.5,16,253.07659912109375,2.19605171,"[21.549988, -13.102722, -130.34058]",2014-08-08 09:19:31 +0200,41.42685016,gps,4
"[0.41049194, 0.09312439, 9.486862]",0,0,253.1828155517578,2.1747532,"[25.073242, -10.472107, -127.32544]",2014-08-08 09:19:32 +0200,41.4337753,network,2292
"[1.0240936, 0.01991272, 9.529037]",201.60000610351562,15.75,257.522216796875,2.19574387,"[30.253601, -10.098267, -134.12323]",2014-08-08 09:19:36 +0200,41.42618018,gps,4
"[-0.6173401, 0.048461914, 9.663712]",211.5,16,252.6432647705078,2.19530643,"[44.854736, -12.460327, -103.47595]",2014-08-08 09:19:41 +0200,41.42553964,gps,3
"[-0.19314575, 0.16403198, 9.497391]",207.8000030517578,16.25,267.87286376953125,2.19480241,"[68.933105, -4.5196533, -117.22412]",2014-08-08 09:19:46 +0200,41.4249172,gps,3
"[0.6371155, 0.07417297, 9.531311]",196.3000030517578,17.25,255.890625,2.19444457,"[40.04669, -13.059998, -123.890686]",2014-08-08 09:19:51 +0200,41.424223,gps,3
"[0.98760986, 0.029296875, 9.688675]",0,0,248.90550231933594,2.1835701,"[35.829163, -18.759155, -119.203186]",2014-08-08 09:19:53 +0200,41.4264432,network,1097
"[0.7138214, 0.0071258545, 9.751724]",192.89999389648438,18.25,239.97000122070312,2.19418163,"[17.771912, -16.879272, -154.55627]",2014-08-08 09:19:56 +0200,41.42343141,gps,4
"[0.6335449, -0.14923096, 9.618393]",193.39999389648438,19.25,228.36753845214844,2.19395318,"[4.6554565, -9.825134, -132.40814]",2014-08-08 09:20:01 +0200,41.42256576,gps,4
"[-0.007873535, -0.046066284, 9.631424]",193.8000030517578,18.75,127.46870422363281,2.19367171,"[-5.4351807, -3.704834, -110.93445]",2014-08-08 09:20:06 +0200,41.42172534,gps,6
"[0.72128296, 0.10520935, 9.985916]",193.8000030517578,18.25,215.45326232910156,2.19342581,"[-5.232239, -7.2662354, -130.6778]",2014-08-08 09:20:11 +0200,41.42092057,gps,5
"[0.49617004, 0.016723633, 9.651276]",0,0,268.33319091796875,2.1922883,"[6.07605, -0.53253174, -110.635376]",2014-08-08 09:20:13 +0200,41.4198698,network,682
"[0.1681366, 0.20727539, 9.805893]",192.60000610351562,18,217.3893280029297,2.19316931,"[5.5618286, -12.55188, -121.095276]",2014-08-08 09:20:16 +0200,41.4201184,gps,5
"[0.12321472, -0.06375122, 9.498123]",187.39999389648438,18,252.97412109375,2.19295108,"[27.043152, -7.952881, -120.58716]",2014-08-08 09:20:21 +0200,41.41934218,gps,5
"[0.6208801, -0.48306274, 9.426239]",183.5,16.75,126.01890563964844,2.1928759,"[-21.705627, -5.088806, -107.266235]",2014-08-08 09:20:26 +0200,41.41856348,gps,5
"[1.0211334, -0.1737976, 9.688705]",184.60000610351562,15,224.39466857910156,2.19282087,"[0.2609253, -9.046936, -98.30475]",2014-08-08 09:20:31 +0200,41.41786003,gps,13
"[1.0255737, -0.025512695, 9.532257]",0,0,249.7425537109375,2.1922883,"[8.557129, -7.2021484, -110.21423]",2014-08-08 09:20:33 +0200,41.4198698,network,682
"[1.4913635, 0.17919922, 9.602951]",184.8000030517578,14,249.9605712890625,2.19275021,"[29.98352, -19.667053, -120.51697]",2014-08-08 09:20:36 +0200,41.41721999,gps,8
"[1.4932556, 0.19747925, 9.390793]",194.1999969482422,14.5,256.68292236328125,2.19239858,"[40.94696, -16.368103, -120.08057]",2014-08-08 09:20:46 +0200,41.41605282,gps,7
"[1.4932556, 0.19747925, 9.390793]",194.10000610351562,14.75,256.68292236328125,2.19227566,"[40.94696, -16.368103, -120.08057]",2014-08-08 09:20:51 +0200,41.41539548,gps,4
"[1.4932556, 0.19747925, 9.390793]",192.5,16,256.68292236328125,2.19208261,"[40.94696, -16.368103, -120.08057]",2014-08-08 09:20:56 +0200,41.41470746,gps,6
"[1.776535, -0.5339966, 9.624588]",0,0,247.94454956054688,2.1921896,"[5.705261, -4.1275024, -89.73999]",2014-08-08 09:20:59 +0200,41.4206284,network,682
"[0.3968048, 2.7937775, 9.214905]",0,0,247.88775634765625,2.1921896,"[23.75946, -20.67871, -34.002686]",2014-08-08 09:21:19 +0200,41.4206284,network,682
"[0.7572174, 2.3981628, 9.294464]",0,0,121.55430603027344,2.1921896,"[-20.770264, -20.48645, -33.813477]",2014-08-08 09:21:39 +0200,41.4206284,network,682
"[0.5687561, 3.0339966, 9.062149]",0,0,266.51654052734375,2.1921896,"[34.399414, -8.123779, -19.674683]",2014-08-08 09:21:59 +0200,41.4206284,network,682
"[0.454422, 4.3873596, 8.690094]",0,0,148.6927490234375,2.2097591,"[-7.4645996, -28.03955, -34.65576]",2014-08-08 09:23:26 +0200,41.4242772,network,1808
"[-0.32008362, 4.096695, 8.456879]",0,0,159.935546875,2.2097591,"[-1.9699097, -25.292969, -32.30133]",2014-08-08 09:23:36 +0200,41.4242772,network,1808
"[-0.41262817, 3.2272644, 9.227188]",0,0,244.98483276367188,2.2097591,"[20.716858, -19.546509, -27.503967]",2014-08-08 09:23:56 +0200,41.4242772,network,1808
"[0.33125305, 0.17547607, 9.710144]",0,0,206.58468627929688,2.2097591,"[-2.142334, -6.57959, -125.96893]",2014-08-08 09:24:16 +0200,41.4242772,network,1808
"[1.7360687, 0.82289124, 9.064072]",0,0,273.27154541015625,2.2097591,"[-6.965637, -11.395264, -141.78314]",2014-08-08 09:24:46 +0200,41.4242772,network,1808
"[-0.6642456, -0.14189148, 9.549347]",0,0,209.94371032714844,2.2097591,"[15.0390625, -11.190796, -109.721375]",2014-08-08 09:25:06 +0200,41.4242772,network,1808
"[-0.6139679, 0.40644836, 9.699829]",0,0,276.5395812988281,2.2097591,"[44.039917, -1.9439697, -140.26184]",2014-08-08 09:25:26 +0200,41.4242772,network,1808
"[2.806427, -0.41297913, 9.11644]",0,0,263.1902160644531,2.2097591,"[18.803406, -1.4282227, -154.43573]",2014-08-08 09:25:46 +0200,41.4242772,network,1808
"[2.2311554, -0.61102295, 9.276962]",0,0,230.39735412597656,2.2097591,"[-3.2836914, -11.972046, -111.46088]",2014-08-08 09:26:06 +0200,41.4242772,network,1808
"[1.9420166, -0.08470154, 9.455856]",0,0,267.6306457519531,2.2097591,"[22.407532, -0.91400146, -124.790955]",2014-08-08 09:26:26 +0200,41.4242772,network,1808
"[2.1369019, 0.0070648193, 9.4561]",0,0,267.8433837890625,2.2097591,"[7.749939, -1.4160156, -125.68207]",2014-08-08 09:26:46 +0200,41.4242772,network,1808
"[1.6820984, 0.34910583, 9.542435]",0,0,275.6515808105469,2.2097591,"[17.428589, -0.74157715, -139.42108]",2014-08-08 09:27:06 +0200,41.4242772,network,1808
"[-1.2483368, 0.73934937, 9.740814]",0,0,272.01617431640625,2.2097591,"[112.135315, -7.4813843, -130.55115]",2014-08-08 09:27:26 +0200,41.4242772,network,1808
"[-0.041793823, 0.85650635, 9.607834]",0,0,272.1358337402344,2.2097591,"[76.33972, -10.176086, -145.61768]",2014-08-08 09:27:43 +0200,41.4242772,network,1808
"[1.0401611, 0.97613525, 9.590073]",0,0,268.10791015625,2.2097591,"[81.88324, -16.397095, -140.01923]",2014-08-08 09:28:06 +0200,41.4242772,network,1808
"[0.65045166, -0.22883606, 9.665268]",0,0,84.22698211669922,2.2097591,"[-34.509277, 5.7769775, -133.5144]",2014-08-08 09:28:28 +0200,41.4242772,network,1808
"[1.3383331, -0.0045776367, 9.584259]",0,0,265.1834716796875,2.2097591,"[-5.4229736, -1.4205933, -167.50488]",2014-08-08 09:28:46 +0200,41.4242772,network,1808
"[2.5737762, 0.24440002, 9.348846]",0,0,270.5992126464844,2.2097591,"[24.983215, -3.1463623, -165.65552]",2014-08-08 09:29:10 +0200,41.4242772,network,1808
"[1.0837708, 0.7555237, 9.522949]",0,0,279.91815185546875,2.2097591,"[32.652283, -2.241516, -140.58838]",2014-08-08 09:29:30 +0200,41.4242772,network,1808
"[2.5955963, 0.3110962, 9.476547]",0,0,278.1832580566406,2.2097591,"[20.999146, 4.269409, -157.9361]",2014-08-08 09:30:01 +0200,41.4242772,network,1808
"[2.7584534, 4.2966614, 7.007843]",0,0,332.9947204589844,2.2097591,"[-16.390991, -15.335083, -76.023865]",2014-08-08 09:30:21 +0200,41.4242772,network,1808
"[0.3417511, 6.032486, 7.256317]",0,0,278.4122619628906,2.1593006,"[11.248779, -35.07843, -45.92285]",2014-08-08 09:31:02 +0200,41.3823218,network,1157
"[-2.89917E-4, 3.451767, 8.285614]",0,0,248.50473022460938,2.1375204,"[7.6782227, -22.854614, -46.998596]",2014-08-08 09:31:39 +0200,41.3707523,network,2225
"[0.16694641, 3.227768, 7.6885376]",0,0,121.39041137695312,2.1157402,"[-9.78241, 1.9180298, 20.922852]",2014-08-08 09:31:58 +0200,41.3591828,network,1519
"[0.78305054, 1.5129852, 10.009872]",0,0,83.27436828613281,2.1157402,"[-9.268188, 3.703308, 16.989136]",2014-08-08 09:32:18 +0200,41.3591828,network,1519
"[0.96813965, 3.3767853, 8.758209]",0,0,80.99414825439453,2.1157402,"[-19.825745, 8.013916, 13.775635]",2014-08-08 09:32:38 +0200,41.3591828,network,1519
"[0.28894043, 4.6795197, 8.186218]",0,0,92.46984100341797,2.1157402,"[-17.01355, 4.38385, 9.788513]",2014-08-08 09:32:58 +0200,41.3591828,network,1519
"[2.5307922, 2.586609, 8.90889]",0,0,117.93592071533203,2.1120517,"[-15.361023, -6.4071655, 24.537659]",2014-08-08 09:33:19 +0200,41.3590493,network,1224
"[0.5796814, 5.191696, 8.115402]",0,0,149.91346740722656,2.1083634,"[-9.695435, -8.932495, 23.051453]",2014-08-08 09:33:38 +0200,41.3589159,network,1224
"[-2.2851715, 3.917221, 7.2187195]",0,0,78.33723449707031,2.1120517,"[-29.893494, -2.6672363, -32.991028]",2014-08-08 09:33:58 +0200,41.3590493,network,1224
